date, pm25, pm10, o3, no2, so2, co
2022/10/1, 32, 18, 19, 13, , 
2022/10/2, 34, 17, 8, 13, , 
2022/10/3, 34, 16, 9, 11, , 
2022/10/4, 30, 27, 3, 14, , 
2022/10/5, 52, 27, 13, 14, , 
2022/10/6, 53, 19, 11, 13, , 
2022/10/7, 37, 16, 11, 11, , 
2022/10/8, 34, 17, 12, 12, , 
2022/10/9, 30, 13, 10, 12, , 
2022/10/10, 22, 18, 18, 19, , 
2022/10/11, 39, 29, 22, 24, , 
2022/10/12, 63, 28, 28, 20, , 
2022/10/13, 61, 36, 29, 23, , 
2022/10/14, 72, 33, 19, 22, , 
2022/10/15, 70, 28, 19, 19, , 
2022/10/16, 62, 40, 29, 15, , 
2022/10/17, 76, 45, 30, , , 
2022/10/18, 87, 47, 32, , , 
2022/10/19, 92, 46, 29, , , 
2022/10/20, 96, 28, 18, , , 
2022/10/21, 65, 35, 19, , , 
2022/10/22, 69, 27, 25, , , 
2022/10/23, 56, 44, 27, , , 
2022/10/24, 95, 45, 32, , , 
2022/10/25, 93, 37, 23, , , 
2022/10/26, 70, 18, 8, 15, , 
2022/10/27, 32, 23, 13, 16, , 
2022/10/28, 42, 24, 20, 18, , 
2022/10/29, 42, 39, 28, 24, , 
2022/10/30, 72, 39, 29, 27, , 
2022/10/31, 84, 39, 27, 26, , 
2022/11/1, 77, 29, 25, 26, , 
2022/11/2, 59, 34, 26, 27, , 
2022/11/3, 64, 27, 22, 24, , 
2022/11/4, 54, 39, 20, 26, , 
2022/11/5, 71, 39, 24, 23, , 
2022/11/6, 78, 44, 24, 28, , 
2022/11/7, 78, 43, 31, 31, , 
2022/11/8, 86, 42, 28, 30, , 
2022/11/9, 76, 38, 22, 27, , 
2022/11/10, 72, 38, 22, 22, , 
2022/11/11, 71, 34, 27, 23, , 
2022/11/12, 67, 35, 23, 19, , 
2022/11/13, 61, 21, 10, 15, , 
